id	slug	title	postStatus	blocking_ids	blocking_messages_snip
cmnyscyeg00080n04ze6vky0d	newgrad-nursing-first-missed-assessment-on-step-down-as-a-new-grad-nurse-what-to-do-first	First Missed Assessment on Step-Down as a New Grad Nurse: What to Do First	NEEDS_REVIEW	body_word_count;taxonomy_classifier;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1238 words; target at least 1500 substantive words before going live). | Taxonomy is ambiguous or insufficient for publish (classifier returned REVIEW_REQUIRED / review-pending domain). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejup000h0ng1bdnuiqa6	newgrad-nursing-first-night-shift-on-telemetry-as-a-new-grad-nurse-what-to-do-first	First Night Shift on Telemetry as a New Grad Nurse: What to Do First	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1227 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyscyd600050n043aa0vl8z	newgrad-nursing-first-patient-death-on-oncology-as-a-new-grad-nurse-what-to-do-first	First Patient Death on Oncology as a New Grad Nurse: What to Do First	NEEDS_REVIEW	body_word_count;taxonomy_classifier;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Article body is too short for publish (1232 words; target at least 1500 substantive words before going live). | Taxonomy is ambiguous or insufficient for publish (classifier returned REVIEW_REQUIRED / review-pending domain). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte52a000j0npdjljd3apm	newgrad-nursing-first-preceptor-conflict-on-dialysis-as-a-new-grad-nurse-what-to-do-first	First Preceptor Conflict on Dialysis as a New Grad Nurse: What to Do First	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejxt000m0ng158njq7iq	newgrad-nursing-first-preceptor-conflict-on-telemetry-as-a-new-grad-nurse-what-to-do-first	First Preceptor Conflict on Telemetry as a New Grad Nurse: What to Do First	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1233 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte54z000q0npdq9tiuvv7	newgrad-nursing-first-unsafe-staffing-on-ltc-as-a-new-grad-nurse-what-to-do-first	First Unsafe Staffing on LTC as a New Grad Nurse: What to Do First	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejyw000o0ng14xfe7zd1	newgrad-nursing-from-orientation-to-icu-what-end-of-shift-anxiety-really-looks-like	From Orientation to ICU: What End-of-Shift Anxiety Really Looks Like	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1223 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword. | Clinical article is missing required topic-specific teaching arcs: interventions, teaching, escalation.
cmnyte547000o0npd1wz7he8g	newgrad-nursing-from-orientation-to-labor-delivery-what-missed-assessment-really-looks-like	From Orientation to Labor & Delivery: What Missed Assessment Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejs1000d0ng14wjm4o5n	newgrad-nursing-from-orientation-to-ltc-what-end-of-shift-anxiety-really-looks-like	From Orientation to LTC: What End-of-Shift Anxiety Really Looks Like	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1232 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword. | Clinical article is missing required topic-specific teaching arcs: interventions, teaching, escalation.
cmnyte5c300180npdyvhw9vv3	newgrad-nursing-from-orientation-to-med-surg-what-charting-backlog-really-looks-like	From Orientation to Med-Surg: What Charting Backlog Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte5a200130npdlzkm9o13	newgrad-nursing-from-orientation-to-pediatrics-what-patient-death-really-looks-like	From Orientation to Pediatrics: What Patient Death Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte56x000v0npdrcgisnk6	newgrad-nursing-from-orientation-to-rehab-what-preceptor-conflict-really-looks-like	From Orientation to Rehab: What Preceptor Conflict Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4zw000d0npdcraywt5s	newgrad-nursing-from-orientation-to-same-day-surgery-what-missed-assessment-really-looks-like	From Orientation to Same-Day Surgery: What Missed Assessment Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte51i000h0npd4ddbfxxy	newgrad-nursing-from-orientation-to-step-down-what-charting-backlog-really-looks-like	From Orientation to Step-Down: What Charting Backlog Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4up00020npdbxk2xu1o	newgrad-nursing-from-orientation-to-step-down-what-code-blue-really-looks-like	From Orientation to Step-Down: What Code Blue Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4wm00060npdnxl1uhrj	newgrad-nursing-from-orientation-to-step-down-what-rapid-response-really-looks-like	From Orientation to Step-Down: What Rapid Response Really Looks Like	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte5d9001b0npd5b1u04ra	newgrad-nursing-handling-angry-families-on-dialysis-as-a-new-grad-nurse-first-priorities	Handling Angry Families on Dialysis as a New Grad Nurse: First Priorities	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejtg000f0ng19dyw200a	newgrad-nursing-handling-angry-families-on-med-surg-as-a-new-grad-nurse-first-priorities	Handling Angry Families on Med-Surg as a New Grad Nurse: First Priorities	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Article body is too short for publish (1235 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte4ym000a0npducrti1m7	newgrad-nursing-handling-angry-families-on-pediatrics-as-a-new-grad-nurse-first-priorities	Handling Angry Families on Pediatrics as a New Grad Nurse: First Priorities	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte532000l0npd6422as45	newgrad-nursing-handling-charting-backlog-on-pediatrics-as-a-new-grad-nurse-first-priorities	Handling Charting Backlog on Pediatrics as a New Grad Nurse: First Priorities	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejm300040ng1yyoyysck	newgrad-nursing-handling-charting-backlog-on-same-day-surgery-as-a-new-grad-nurse-first-priorities	Handling Charting Backlog on Same-Day Surgery as a New Grad Nurse: First Priorities	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1245 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyscybu00020n04ic7arm2j	newgrad-nursing-handling-code-blue-on-med-surg-as-a-new-grad-nurse-first-priorities	Handling Code Blue on Med-Surg as a New Grad Nurse: First Priorities	NEEDS_REVIEW	body_word_count;taxonomy_classifier;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Article body is too short for publish (1227 words; target at least 1500 substantive words before going live). | Taxonomy is ambiguous or insufficient for publish (classifier returned REVIEW_REQUIRED / review-pending domain). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte5cv001a0npdm8fl840m	newgrad-nursing-handling-end-of-shift-anxiety-on-dialysis-as-a-new-grad-nurse-first-priorities	Handling End-of-Shift Anxiety on Dialysis as a New Grad Nurse: First Priorities	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejqt000b0ng1fju8tfc0	newgrad-nursing-handling-missed-assessment-on-the-ed-as-a-new-grad-nurse-first-priorities	Handling Missed Assessment on the ED as a New Grad Nurse: First Priorities	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1235 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte58l000z0npde5qvbybp	newgrad-nursing-handling-night-shift-on-same-day-surgery-as-a-new-grad-nurse-first-priorities	Handling Night Shift on Same-Day Surgery as a New Grad Nurse: First Priorities	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4vn00040npdbn37lllh	newgrad-nursing-handling-rapid-response-on-pediatrics-as-a-new-grad-nurse-first-priorities	Handling Rapid Response on Pediatrics as a New Grad Nurse: First Priorities	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte5ag00140npdzkw87i6l	newgrad-nursing-handling-shift-report-on-same-day-surgery-as-a-new-grad-nurse-first-priorities	Handling Shift Report on Same-Day Surgery as a New Grad Nurse: First Priorities	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejk200010ng1llsr2h15	newgrad-nursing-handling-shift-report-on-telemetry-as-a-new-grad-nurse-first-priorities	Handling Shift Report on Telemetry as a New Grad Nurse: First Priorities	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1397 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejrh000c0ng1chm2e7te	newgrad-nursing-handling-unsafe-staffing-on-med-surg-as-a-new-grad-nurse-first-priorities	Handling Unsafe Staffing on Med-Surg as a New Grad Nurse: First Priorities	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Article body is too short for publish (1235 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnysejyb000n0ng172jz1i4e	newgrad-nursing-med-pass-delays-on-icu-a-practical-checklist-for-new-grad-nurses	Med Pass Delays on ICU: A Practical Checklist for New Grad Nurses	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1221 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte587000y0npd6pcdc5et	newgrad-nursing-missed-assessment-on-dialysis-as-a-new-grad-nurse-priorities-and-first-steps	Missed Assessment on Dialysis as a New Grad Nurse: Priorities and First Steps	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte51w000i0npdkpch8klk	newgrad-nursing-missed-assessment-on-icu-a-practical-checklist-for-new-grad-nurses	Missed Assessment on ICU: A Practical Checklist for New Grad Nurses	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4x400070npd2j5r0rmw	newgrad-nursing-missed-assessment-on-psychiatry-a-practical-checklist-for-new-grad-nurses	Missed Assessment on Psychiatry: A Practical Checklist for New Grad Nurses	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte55e000r0npdr4hdsp0l	newgrad-nursing-missed-assessment-on-telemetry-as-a-new-grad-nurse-priorities-and-first-steps	Missed Assessment on Telemetry as a New Grad Nurse: Priorities and First Steps	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte50r000f0npdfaxwzyyw	newgrad-nursing-new-grads-on-home-health-staying-organized-around-rapid-response	New Grads on Home Health: Staying Organized Around Rapid Response	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyscydl00060n04r0n72k6s	newgrad-nursing-new-grads-on-icu-staying-organized-around-calling-the-provider	New Grads on ICU: Staying Organized Around Calling the Provider	NEEDS_REVIEW	body_word_count;taxonomy_classifier;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1239 words; target at least 1500 substantive words before going live). | Taxonomy is ambiguous or insufficient for publish (classifier returned REVIEW_REQUIRED / review-pending domain). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte58y00100npd4t0h4p28	newgrad-nursing-new-grads-on-icu-staying-organized-around-night-shift	New Grads on ICU: Staying Organized Around Night Shift	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4z2000b0npd03vt0o9k	newgrad-nursing-new-grads-on-labor-delivery-staying-organized-around-rapid-response	New Grads on Labor & Delivery: Staying Organized Around Rapid Response	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte5av00150npdxacbr7x0	newgrad-nursing-new-grads-on-ltc-staying-organized-around-angry-families	New Grads on LTC: Staying Organized Around Angry Families	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte5dn001c0npd8ehrrfqc	newgrad-nursing-new-grads-on-ltc-staying-organized-around-preceptor-conflict	New Grads on LTC: Staying Organized Around Preceptor Conflict	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte55r000s0npddgcspso8	newgrad-nursing-new-grads-on-pediatrics-staying-organized-around-unsafe-staffing	New Grads on Pediatrics: Staying Organized Around Unsafe Staffing	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyscyca00030n04egfw8gb0	newgrad-nursing-new-grads-on-the-ed-staying-organized-around-rapid-response	New Grads on the ED: Staying Organized Around Rapid Response	NEEDS_REVIEW	body_word_count;taxonomy_classifier;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1237 words; target at least 1500 substantive words before going live). | Taxonomy is ambiguous or insufficient for publish (classifier returned REVIEW_REQUIRED / review-pending domain). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejle00030ng1rqs89xsq	newgrad-nursing-new-grads-on-the-ed-staying-organized-around-shift-report	New Grads on the ED: Staying Organized Around Shift Report	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1294 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejsr000e0ng10eeieg7e	newgrad-nursing-night-shift-on-med-surg-as-a-new-grad-nurse-priorities-and-first-steps	Night Shift on Med-Surg as a New Grad Nurse: Priorities and First Steps	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate	Article body is too short for publish (1225 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic.
cmnyte4w400050npd0iua4hps	newgrad-nursing-on-icu-how-new-grad-nurses-handle-code-blue	On ICU: How New Grad Nurses Handle Code Blue	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejkq00020ng1kki4j8fg	newgrad-nursing-on-ltc-how-new-grad-nurses-handle-charting-backlog	On LTC: How New Grad Nurses Handle Charting Backlog	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1332 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte5e4001d0npdt739ev8x	newgrad-nursing-on-pediatrics-how-new-grad-nurses-handle-calling-the-provider	On Pediatrics: How New Grad Nurses Handle Calling the Provider	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte4tf00000npdbqmkrdz2	newgrad-nursing-on-rehab-how-new-grad-nurses-handle-code-blue	On Rehab: How New Grad Nurses Handle Code Blue	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte59b00110npd8fqd67yt	newgrad-nursing-on-rehab-how-new-grad-nurses-handle-missed-assessment	On Rehab: How New Grad Nurses Handle Missed Assessment	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnyte566000t0npddetwkjb8	newgrad-nursing-on-step-down-how-new-grad-nurses-handle-unsafe-staffing	On Step-Down: How New Grad Nurses Handle Unsafe Staffing	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
cmnysejvd000i0ng1guw9yiix	newgrad-nursing-on-telemetry-how-new-grad-nurses-handle-calling-the-provider	On Telemetry: How New Grad Nurses Handle Calling the Provider	NEEDS_REVIEW	body_word_count;content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate;blog_publish_quality_gate	Article body is too short for publish (1231 words; target at least 1500 substantive words before going live). | Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword. | Clinical article is missing required topic-specific teaching arcs: interventions, teaching, escalation.
cmnyte53g000m0npdl6n3uc09	newgrad-nursing-on-telemetry-how-new-grad-nurses-handle-end-of-shift-anxiety	On Telemetry: How New Grad Nurses Handle End-of-Shift Anxiety	NEEDS_REVIEW	content_nursing_implications;content_clinical_mechanism;blog_publish_quality_gate;blog_publish_quality_gate	Missing an H2-level nursing implications / practice implications section. | Missing a dedicated H2 for pathophysiology, mechanism, or clinical reasoning depth. | FAQ answers are generic, too short, or not tied to the article topic. | References do not appear relevant to the article title or target keyword.
