locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
es,learner.examSession.empty.default.body,"We couldn’t put any items in this practice set. Use the question bank with filters cleared, or contact support if it persists.",,missing_in_overlay,other,7
es,learner.examSession.empty.default.title,No questions for this session,,missing_in_overlay,other,7
es,learner.examSession.empty.entitlementExcludesAll.body,"Items exist in the bank but none match your profile country and tier. Update your profile or plan, or contact support.",,missing_in_overlay,other,7
es,learner.examSession.empty.entitlementExcludesAll.title,No questions in your subscription scope,,missing_in_overlay,other,7
es,learner.examSession.empty.indeterminate.body,The session started with no items for an uncommon reason. Try again from Practice exams or use the question bank. Contact support if this keeps happening.,,missing_in_overlay,other,7
es,learner.examSession.empty.indeterminate.title,Practice pool is empty,,missing_in_overlay,other,7
es,learner.examSession.start.cannotStart,You can’t start this practice session with the current account or plan.,,missing_in_overlay,other,7
es,learner.examSession.start.examNotInPlan,This exam isn’t included in your current plan or region.,,missing_in_overlay,other,7
es,learner.examSession.start.examUnavailable,That exam is no longer available. Go back to Practice exams and pick another.,,missing_in_overlay,other,7
es,learner.examSession.start.generic,Could not start the practice session.,,missing_in_overlay,other,7
es,learner.examSession.start.serviceUnavailable,We couldn’t start the session (temporary database or service issue). Try again shortly.,,missing_in_overlay,other,7
es,learner.examSession.start.signInAgain,Sign in again to start a practice exam.,,missing_in_overlay,other,7
es,learner.examSession.start.startFailed503,Starting the session failed. Refresh and try again shortly.,,missing_in_overlay,other,7
es,learner.examSession.start.subscriptionRequired,An active subscription is required to start practice exams.,,missing_in_overlay,other,7
es,learner.flashcards.hub.allTags,All tags,,missing_in_overlay,other,7
es,learner.flashcards.hub.bestStreak,Best streak,,missing_in_overlay,other,7
es,learner.flashcards.hub.bottomExamLessons,Exam lessons,,missing_in_overlay,other,7
es,learner.flashcards.hub.bottomQuestionBank,Question bank,,missing_in_overlay,other,7
es,learner.flashcards.hub.cardsCount,{{n}} cards,,missing_in_overlay,other,7
es,learner.flashcards.hub.dayStreak,Day streak,,missing_in_overlay,other,7
es,learner.flashcards.hub.deckMetaPathway,pathway,,missing_in_overlay,other,7
es,learner.flashcards.hub.dueToday,Due (today),,missing_in_overlay,other,7
es,learner.flashcards.hub.emptyLink,question bank,,missing_in_overlay,other,7
es,learner.flashcards.hub.emptyPrefix,No decks match these filters. Try clearing filters or explore the,,missing_in_overlay,other,7
es,learner.flashcards.hub.examFamilyAll,All,,missing_in_overlay,other,7
es,learner.flashcards.hub.filterExamFamily,Exam family,,missing_in_overlay,other,7
es,learner.flashcards.hub.filterPathway,Pathway,,missing_in_overlay,other,7
es,learner.flashcards.hub.learning,Learning,,missing_in_overlay,other,7
es,learner.flashcards.hub.loadDecksFailed,Failed to load decks,,missing_in_overlay,other,7
es,learner.flashcards.hub.loadingDecks,Loading decks…,,missing_in_overlay,other,7
es,learner.flashcards.hub.next,Next,,missing_in_overlay,other,7
es,learner.flashcards.hub.overdue,Overdue,,missing_in_overlay,other,7
es,learner.flashcards.hub.pageOf,Page {{page}} / {{total}},,missing_in_overlay,other,7
es,learner.flashcards.hub.paginationAria,Deck pagination,,missing_in_overlay,other,7
es,learner.flashcards.hub.pathwayAll,All pathways,,missing_in_overlay,other,7
es,learner.flashcards.hub.previous,Previous,,missing_in_overlay,other,7
es,learner.flashcards.hub.publicSeoCta,Public topic pages (SEO),,missing_in_overlay,other,7
es,learner.flashcards.hub.reviews,Reviews,,missing_in_overlay,other,7
es,learner.flashcards.hub.search,Search,,missing_in_overlay,other,7
es,learner.flashcards.hub.searchDecksLabel,Search decks,,missing_in_overlay,other,7
es,learner.flashcards.hub.searchPlaceholder,Title or description (2+ characters),,missing_in_overlay,other,7
es,learner.flashcards.hub.study,Study,,missing_in_overlay,other,7
es,learner.flashcards.hub.studyShuffled,Study shuffled,,missing_in_overlay,other,7
es,learner.flashcards.hub.subscribeUnlock,Subscribe to unlock,,missing_in_overlay,other,7
es,learner.flashcards.hub.subscriptionRequired,Subscription required,,missing_in_overlay,other,7
es,learner.flashcards.hub.subtitle,"Pathway-scoped decks with spaced repetition. Filter by pathway, exam family, or topic tag. Subscribers get full decks, shuffle, and weak-area study from your question stats.",,missing_in_overlay,other,7
es,learner.flashcards.hub.tagsPrefix,Tags:,,missing_in_overlay,other,7
es,learner.flashcards.hub.title,Flashcards,,missing_in_overlay,other,7
es,learner.flashcards.hub.topicTag,Topic tag,,missing_in_overlay,other,7
es,learner.flashcards.hub.weakAreasCta,Study weak areas,,missing_in_overlay,other,7
es,learner.flashcards.page.subtitle.locked,"Subscriber plans unlock full flashcard study, weak-area queues, and progress tracking.",,missing_in_overlay,other,7
es,learner.flashcards.page.title,Flashcards,,missing_in_overlay,other,7
es,learner.gate.signIn,Sign in,Iniciar sesión,present_and_translated,other,7
es,learner.gate.toAccessApp,to access the learner app.,para acceder a la aplicación del estudiante.,present_and_translated,other,7
es,learner.loading.app,Loading your dashboard…,,missing_in_overlay,other,7
es,learner.loading.flashcards,Loading flashcards…,,missing_in_overlay,other,7
es,learner.loading.questionBank,Loading question bank…,,missing_in_overlay,other,7
es,learner.loading.section,Loading…,,missing_in_overlay,other,7
es,learner.nav.profileAccount,Profile & account,Perfil y cuenta,present_and_translated,other,7
es,learner.practiceTests.subtitle.locked,"Build timed or untimed tests from your question pool, save progress, and review scores with topic breakdowns, included with an active plan.",,missing_in_overlay,other,7
es,learner.practiceTests.subtitle.subscriber,"Configure length, topics, difficulty, and selection mode. Run timed or untimed sessions, auto-save as you go, resume incomplete tests, and review scores with per-topic breakdowns and weak-area links.",,missing_in_overlay,other,7
es,learner.practiceTests.title,Practice tests,,missing_in_overlay,other,7
es,learner.qbank.api.accessVerifyFailed,"We couldn’t verify your access (subscription check failed). Refresh shortly. This is usually temporary, not a paywall block.",,missing_in_overlay,other,7
es,learner.qbank.api.genericLoadFailure,Could not load questions. Check your connection and retry.,,missing_in_overlay,other,7
es,learner.qbank.api.noActiveSubscription,No active subscription on this account. Choose a plan to use the full question bank.,,missing_in_overlay,other,7
es,learner.qbank.api.previewsExhausted,Complimentary previews are used up. Subscribe for full bank access and rationales.,,missing_in_overlay,other,7
es,learner.qbank.api.signInAgain,You need to sign in again to load the question bank.,,missing_in_overlay,other,7
es,learner.qbank.api.subscriberListBlocked,This account can’t open the subscriber question list with the current plan or session.,,missing_in_overlay,other,7
es,learner.qbank.api.tempUnavailable,The question bank is temporarily unavailable (database or service issue). Try again in a moment.,,missing_in_overlay,other,7
es,learner.qbank.discovery.accessVerifyFailed,Couldn’t verify access for topic filters. Refresh shortly.,,missing_in_overlay,other,7
es,learner.qbank.discovery.generic,Topic menu couldn’t load; try refreshing.,,missing_in_overlay,other,7
es,learner.qbank.discovery.notAvailable,Topic discovery isn’t available for this account or plan.,,missing_in_overlay,other,7
es,learner.qbank.discovery.serverIssue,Topic list couldn’t load (temporary server or database issue).,,missing_in_overlay,other,7
es,learner.qbank.discovery.signIn,Sign in to load topic filters for your bank.,,missing_in_overlay,other,7
es,learner.qbank.discovery.subscriptionRequired,Topic menu needs an active subscription; you can still use previews elsewhere.,,missing_in_overlay,other,7
es,learner.qbank.efficiency.finalPrep,Final prep mix,,missing_in_overlay,other,7
es,learner.qbank.efficiency.highYield,High-yield / harder items,,missing_in_overlay,other,7
es,learner.qbank.efficiency.off,Off,,missing_in_overlay,other,7
es,learner.qbank.efficiency.rapid,Rapid (short batch),,missing_in_overlay,other,7
es,learner.qbank.efficiency.weak,Weak areas (ledger),,missing_in_overlay,other,7
es,learner.qbank.empty.bankEmptyGlobal.body,"There are no published items in the question bank yet. This is a content gap, not your subscription. Contact support if you expected data here.",,missing_in_overlay,other,7
es,learner.qbank.empty.bankEmptyGlobal.title,No published questions yet,,missing_in_overlay,other,7
es,learner.qbank.empty.default.body,"Try another topic, clear filters, or refresh. If you recently subscribed, wait a moment and retry.",,missing_in_overlay,other,7
es,learner.qbank.empty.default.title,No questions in this view,,missing_in_overlay,other,7
es,learner.qbank.empty.entitlementExcludesAll.body,"Published questions exist, but none match your account country and tier. Check your profile country and plan, or contact support.",,missing_in_overlay,other,7
es,learner.qbank.empty.entitlementExcludesAll.title,No questions match your profile,,missing_in_overlay,other,7
es,learner.qbank.empty.indeterminate.body,"The list is empty for an uncommon reason. Try clearing filters, then refresh. If it persists, contact support with the time you tried.",,missing_in_overlay,other,7
es,learner.qbank.empty.indeterminate.title,No questions in this view,,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayNotOnPlan.body,"That pathway isn’t included in your subscription, so it wasn’t applied as a filter. Clear the pathway filter or upgrade. If the list is still empty, the cause below still applies.",,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayNotOnPlan.title,Pathway not on your plan,,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayPoolEmpty.body,"Your subscription has items, but none are tagged for this exam pathway. Try “All topics” without a pathway filter, or pick another pathway.",,missing_in_overlay,other,7
es,learner.qbank.empty.pathwayPoolEmpty.title,Nothing for this pathway in your pool,,missing_in_overlay,other,7
es,learner.qbank.empty.topicNoMatch.body,The topic filter matches the database label exactly. Choose another topic from the menu or “All topics”.,,missing_in_overlay,other,7
es,learner.qbank.empty.topicNoMatch.title,No questions for this topic label,,missing_in_overlay,other,7
es,learner.qbank.empty.unknownPathway.body,"“{{pathwayId}}” isn’t a recognized pathway ID, so the bank wasn’t scoped to it. Remove the pathway filter or pick a pathway from your hub.",,missing_in_overlay,other,7
es,learner.qbank.empty.unknownPathway.title,Unknown pathway filter,,missing_in_overlay,other,7
es,learner.qbank.genericError,Something went wrong.,,missing_in_overlay,other,7
es,learner.qbank.gradeFailed,Could not grade this item.,,missing_in_overlay,other,7
es,learner.qbank.loading,Loading your question bank…,,missing_in_overlay,other,7
es,learner.qbank.networkError,Network error loading questions.,,missing_in_overlay,other,7
es,learner.qbank.notice.topicMenuTruncated,Showing the {{cap}} most common topics in your bank ({{omitted}} more questions in topics not listed). Choose “All topics” in topic drill to browse discovery buckets.,,missing_in_overlay,other,7
es,learner.qbank.notice.topicRelaxed,No exact matches for topic “{{topic}}”. Showing questions for your pathway instead. Use the topic menu to narrow further.,,missing_in_overlay,other,7
es,learner.qbank.notice.weakLowConfidence,Weak-area topic mapping is low-confidence right now. Continue grading items and we will tighten topic alignment.,,missing_in_overlay,other,7
es,learner.qbank.notice.weakUnavailable,Weak-area mode needs a few graded items first. We are showing a mixed pool until your topic ledger populates.,,missing_in_overlay,other,7
es,learner.qbank.pickTopic.body,Choose a topic from the menu below to start a topic-based quiz (recent items first).,,missing_in_overlay,other,7
es,learner.qbank.pickTopic.title,Pick a topic,,missing_in_overlay,other,7
es,learner.qbank.preset.pathwayMixed,"Pathway mixed exam (random, exam-aligned)",,missing_in_overlay,other,7
es,learner.qbank.preset.randomBank,Random (full tier pool),,missing_in_overlay,other,7
es,learner.qbank.preset.topicDrill,Topic drill (recent),,missing_in_overlay,other,7
es,learner.qbank.retry,Retry,,missing_in_overlay,other,7
es,learner.qbank.ui.batchProgressNote,Progress for this batch is saved in your browser so you can refresh and continue. Random and mixed modes exclude questions you have already seen this session when you load more. Scoring runs on the server. Answers are not graded in the page alone.,,missing_in_overlay,other,7
es,learner.qbank.ui.checkAnswer,Check answer,,missing_in_overlay,other,7
es,learner.qbank.ui.checking,Checking…,,missing_in_overlay,other,7
es,learner.qbank.ui.continuePriority,Continue priority review,,missing_in_overlay,other,7
es,learner.qbank.ui.correct,Correct,,missing_in_overlay,other,7
es,learner.qbank.ui.efficiencyMode,Efficiency mode,,missing_in_overlay,other,7
es,learner.qbank.ui.examShellHint,"Exam-style session: explanations stay hidden until you choose, like closed-book pacing (practice only).",,missing_in_overlay,other,7
es,learner.qbank.ui.incorrect,Incorrect,,missing_in_overlay,other,7
es,learner.qbank.ui.learningHigh,Strong match from this item’s metadata. Next steps should stay on the same topic track.,,missing_in_overlay,other,7
es,learner.qbank.ui.learningLow,Approximate routing only. Open the question bank and tune filters if results look off-target.,,missing_in_overlay,other,7
es,learner.qbank.ui.learningMedium,"Routed from the question topic; if the bank feels broad, narrow with filters or your priority review queue.",,missing_in_overlay,other,7
es,learner.qbank.ui.loadMore,Load more (no repeats),,missing_in_overlay,other,7
es,learner.qbank.ui.nextQuestion,Next question,,missing_in_overlay,other,7
es,learner.qbank.ui.pathwayAll,All pathways (tier + country),,missing_in_overlay,other,7
es,learner.qbank.ui.pathwayFilter,Pathway / exam mix,,missing_in_overlay,other,7
es,learner.qbank.ui.previous,Previous,,missing_in_overlay,other,7
es,learner.qbank.ui.questionOf,Question {{n}} of {{total}},,missing_in_overlay,other,7
es,learner.qbank.ui.relatedLesson,Related lesson,,missing_in_overlay,other,7
es,learner.qbank.ui.reviewFlashcards,Review flashcards,,missing_in_overlay,other,7
es,learner.qbank.ui.selectTopic,Select topic…,,missing_in_overlay,other,7
es,learner.qbank.ui.sessionLine,Session: {{correct}}/{{total}} correct,,missing_in_overlay,other,7
es,learner.qbank.ui.sessionLineIdle,Answer and check to track this session,,missing_in_overlay,other,7
es,learner.qbank.ui.showExplanation,Show explanation,,missing_in_overlay,other,7
es,learner.qbank.ui.skipForNow,Skip for now,,missing_in_overlay,other,7
es,learner.qbank.ui.sortRandom,Random,,missing_in_overlay,other,7
es,learner.qbank.ui.sortRecent,Recent,,missing_in_overlay,other,7
es,learner.qbank.ui.studyMode,Study mode,,missing_in_overlay,other,7
es,learner.qbank.ui.topicCodeLine,Topic code: {{code}} · routing confidence {{confidence}},,missing_in_overlay,other,7
es,learner.qbank.ui.topicDrill,Topic (topic drill),,missing_in_overlay,other,7
es,learner.qbank.ui.topicDrillSameCode,Topic drill (same code),,missing_in_overlay,other,7
es,learner.questions.howTo.examStyleLink,Exam-style question bank,,missing_in_overlay,other,7
es,learner.questions.howTo.footer,Premium items and rationales are for individual subscriber use. Copying is limited on-screen; use My notes for text you can print or export.,,missing_in_overlay,other,7
es,learner.questions.howTo.li1,"Select answers, then use Check answer for instant feedback.",,missing_in_overlay,other,7
es,learner.questions.howTo.li2,"Pair with Practice exams when you want timed, full-set rehearsal.",,missing_in_overlay,other,7
es,learner.questions.howTo.li3a,"For a more exam-like bank session (explanations hidden until you opt in), add",,missing_in_overlay,other,7
es,learner.questions.howTo.li3b,"to this page URL, or use",,missing_in_overlay,other,7
es,learner.questions.howTo.title,How to use this bank,,missing_in_overlay,other,7
es,learner.questions.subtitle.locked,"Practice with rationales after each item, topic filters, and session-friendly review, included with an active plan.",,missing_in_overlay,other,7
es,learner.questions.subtitle.subscriber,"Answer MCQ and SATA items, check your work against the official key, and read rationales. Use the topic filter to drill weak areas. Progress for this session is saved in your browser.",,missing_in_overlay,other,7
es,learner.questions.title,Question bank,,missing_in_overlay,other,7
es,learner.studyPlan.kicker,Exam-first prep,,missing_in_overlay,other,7
es,learner.studyPlan.subtitle.locked,"Your exam date, cadence, and practice signals drive weekly targets and Study Next recommendations when you have an active plan.",,missing_in_overlay,other,7
es,learner.studyPlan.subtitle.subscriber,"Your exam date, cadence, and practice signals drive weekly targets and checkpoints. Optional AI weekly structure still lives below. Enable with `AI_STUDY_PLAN_ENABLED=true` when configured. Not medical advice.",,missing_in_overlay,other,7
es,learner.studyPlan.title,Study plan,,missing_in_overlay,other,7
es,lessonContinue.ariaLabel,Continue learning,Seguir aprendiendo,present_and_translated,other,7
es,lessonContinue.title,Continue learning,Seguir aprendiendo,present_and_translated,other,7
es,pages.examLessons.appLessonsLead,Looking for the app lesson list (subscriber)?,,missing_in_overlay,other,7
es,pages.examLessons.appLessonsLink,Go to app lessons,,missing_in_overlay,other,7
es,pages.examLessons.ctaBlog,Read the blog,,missing_in_overlay,other,7
es,pages.examLessons.ctaPricing,View plans & pricing,,missing_in_overlay,other,7
es,pages.examLessons.ctaTools,Free clinical tools,,missing_in_overlay,other,7
es,pages.examLessons.h1,Lessons by exam pathway,,missing_in_overlay,other,7
es,pages.examLessons.intro,"Every hub below is scoped to one country, license track, and exam. No mixed terminology, no cross-leak between NP specialties when you set your learner pathway. Start with a preview, then unlock the full lesson with a matching plan.",,missing_in_overlay,other,7
es,pages.examLessons.metaDescription,"Browse nursing lessons by country, role, and exam track (REx-PN, NCLEX-RN, NCLEX-PN, NP specialties, and more). Previews are free; full depth unlocks with the matching subscription.",,missing_in_overlay,other,7
es,pages.examLessons.metaTitle,Exam-scoped clinical lessons | NurseNest,,missing_in_overlay,other,7
es,pages.examLessons.openHub,Open lesson hub →,,missing_in_overlay,other,7
es,pages.examLessons.pathwayBadge,{{region}} · {{shortName}},,missing_in_overlay,other,7
es,pages.forInstitutions.audience1,Nursing schools and college programs,Nursing schools and college programs,identical_to_english,other,7
es,pages.forInstitutions.audience2,Hospital and health-system education departments,Hospital and health-system education departments,identical_to_english,other,7
es,pages.forInstitutions.audience3,Program directors and faculty evaluating digital exam-prep for cohorts,Program directors and faculty evaluating digital exam-prep for cohorts,identical_to_english,other,7
es,pages.forInstitutions.ctaContact,Contact us about institutional access,Contact us about institutional access,identical_to_english,other,7
es,pages.forInstitutions.ctaPricing,View individual pricing,View individual pricing,identical_to_english,other,7
es,pages.forInstitutions.description,"Volume licensing and cohort access for nursing schools, programs, and healthcare education teams using NurseNest Core.","Volume licensing and cohort access for nursing schools, programs, and healthcare education teams using NurseNest Core.",identical_to_english,other,7
es,pages.forInstitutions.eyebrow,Institutional,,missing_in_overlay,other,7
es,pages.forInstitutions.h1,Institutional pricing for programs and schools,Institutional pricing for programs and schools,identical_to_english,other,7
es,pages.forInstitutions.intro,"Give your cohort the same NCLEX-RN, REx-PN, NP, and allied exam prep as individual subscribers—with seat-based access, rollout options, and terms sized to your program.","Give your cohort the same NCLEX-RN, REx-PN, NP, and allied exam prep as individual subscribers—with seat-based access, rollout options, and terms sized to your program.",identical_to_english,other,7
es,pages.forInstitutions.nextBody,"Share your program type, estimated learner count, and timeline—we will follow up with pricing and rollout options. For single learners, individual plans stay on the main pricing page.","Share your program type, estimated learner count, and timeline—we will follow up with pricing and rollout options. For single learners, individual plans stay on the main pricing page.",identical_to_english,other,7
es,pages.forInstitutions.offer1,Seat-based licensing aligned to cohort size and term length,Seat-based licensing aligned to cohort size and term length,identical_to_english,other,7
es,pages.forInstitutions.offer2,"Pathway-aligned tiers (RPN/LVN, RN, NP, allied health) matching public individual plans","Pathway-aligned tiers (RPN/LVN, RN, NP, allied health) matching public individual plans",identical_to_english,other,7
es,pages.forInstitutions.offer3,"Enrollment workflows such as domain verification or invite codes, depending on your agreement","Enrollment workflows such as domain verification or invite codes, depending on your agreement",identical_to_english,other,7
es,pages.forInstitutions.offer4,Centralized entitlement checks—the same server-side access model as individual subscriptions,Centralized entitlement checks—the same server-side access model as individual subscriptions,identical_to_english,other,7
es,pages.forInstitutions.offer5,Onboarding support for program administrators and faculty contacts,Onboarding support for program administrators and faculty contacts,identical_to_english,other,7
es,pages.forInstitutions.sectionAudience,Who it is for,Who it is for,identical_to_english,other,7
es,pages.forInstitutions.sectionNext,Next steps,Next steps,identical_to_english,other,7
es,pages.forInstitutions.sectionOffer,What we offer,What we offer,identical_to_english,other,7
es,pages.forInstitutions.title,Institutional pricing,Institutional pricing,identical_to_english,other,7
es,programmatic.chrome.kicker,NurseNest exam prep,,missing_in_overlay,other,7
es,programmatic.chrome.relatedHubsAria,Related hubs,,missing_in_overlay,other,7
es,programmatic.chrome.subLead,"Turn reading into reps: pathway-scoped questions, lessons, and timed exams that match what your authorization actually covers.",,missing_in_overlay,other,7
es,programmatic.cta.comparePlans,Compare plans,,missing_in_overlay,other,7
es,programmatic.cta.createFreeAccount,Create free account,,missing_in_overlay,other,7
es,programmatic.cta.startFreeCreateAccount,Start free (create account),,missing_in_overlay,other,7
es,programmatic.cta.startPracticeQuestions,Start practice questions,,missing_in_overlay,other,7
es,programmatic.cta.viewPlans,View plans,,missing_in_overlay,other,7
es,programmatic.explore.aria,More exam prep,,missing_in_overlay,other,7
es,programmatic.explore.heading,Explore more,,missing_in_overlay,other,7
es,programmatic.faq.heading,Common questions,,missing_in_overlay,other,7
es,programmatic.nav.blog,Blog,,missing_in_overlay,other,7
es,programmatic.nav.examLessons,Lesson hubs,,missing_in_overlay,other,7
es,programmatic.nav.tools,Free tools,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.aanpLink,AANP practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.anccLink,ANCC FNP practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.boardHubsHeading,Board-named NP practice hubs,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.caIntroAfter, landing (same pathway as ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.caIntroBefore,Canadian NP: use the ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.caLink,CNPLE practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleBodyAfter, page—same Canadian NP pathway as ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleBodyBefore,Prefer a single landing that says CNPLE in the URL? Open the ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleKeywordHeading,CNPLE keyword hub,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.cnpleLink,CNPLE practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.pmhnpLink,PMHNP practice test,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.samePathwaySuffix,).,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usAfterAnccBeforePm,. Psychiatric–mental health NP: ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usBeforeCode,US Family NP candidates often search by certifying body. These URLs use the same FNP pathway as ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usBetweenAanpAndAncc,", ",,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usBetweenCodeAndLinks,: ,,missing_in_overlay,other,7
es,programmatic.npCrosslinks.usEnd,.,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.categoryIntro,"Structured the same way for RN, PN, and NP: category first, then system/topic groups with scoped actions.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.categoryNavAria,Category shortcuts,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.clinicalTakeaway,Clinical takeaway: ,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.correctAnswerPrefix,Correct answer: ,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaExams,Exams (CAT / practice),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaLessons,Lessons,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaPracticeQuestions,Practice Questions,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaStartPractice,Start practice questions,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.ctaTestBank,Test Bank,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.drillIntro,"Drill one system here, review lessons, then apply under timed pressure in the same week.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.exampleCategoryMix,Category mix (example),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.examplePhysiological,Physiological,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.examplePsychosocial,Psychosocial,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.exampleSafety,Safety,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.exampleTrend,Trend (example),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.howToUseHeading,How to use these questions,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkLessonsPathway,Lessons for this pathway,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkPracticeExams,Practice exams (sign in),,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkPricing,Plans and pricing,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkTestBank,Test bank,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.linkTryFive,Try 5 questions now,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.mappedGroups,{{count}} mapped system/topic groups,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.mistakesHeading,Common mistakes on this item style,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.nextStepsBody,"Link questions to lessons, then to timed exams when your category scores stop jumping. Pricing stays separate from your first free passes.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.nextStepsHeading,Next steps inside NurseNest,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.rationaleHeading,What a strong rationale looks like,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.rationaleSampleNote,Sample stem for discussion. Not a scored item from your bank.,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.statusImproving,Improving,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.statusNeedsWork,Needs work,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.statusStable,Stable,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.systemHeading,{{exam}} · {{terminology}} terminology,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.trendFootnote,"Rolling accuracy by block, not a guarantee of exam outcome.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.weakPreviewHeading,Weak area preview,,missing_in_overlay,other,7
es,programmatic.practiceBlocks.weakPreviewNote,"Example layout. Your live session report lists categories you actually miss, not demo data.",,missing_in_overlay,other,7
es,programmatic.practiceBlocks.whyOthersFail,Why the other options fail,,missing_in_overlay,other,7
es,programmatic.practiceHero.buildStudyPlan,Build study plan,,missing_in_overlay,other,7
es,programmatic.practiceHero.footerLine,"Structured hub actions: questions, lessons, test bank, and exams.",,missing_in_overlay,other,7
es,programmatic.practiceHero.openTestBank,Open test bank,,missing_in_overlay,other,7
es,programmatic.practiceHero.startQuestions,Start practice questions,,missing_in_overlay,other,7
es,programmatic.practiceHero.studyLessons,Study lessons,,missing_in_overlay,other,7
es,programmatic.practiceHero.takeTest,Take a test (CAT / exams),,missing_in_overlay,other,7
es,programmatic.related.aria,Related topics,,missing_in_overlay,other,7
es,programmatic.related.heading,Related guides,,missing_in_overlay,other,7
es,programmatic.studyInside.body,"Every guide links to exam lessons, pathway questions, the public test bank, adaptive CAT exams, study tools, and flashcards so you never hit a dead end.",,missing_in_overlay,other,7
es,programmatic.studyInside.heading,Study inside NurseNest,,missing_in_overlay,other,7
es,programmatic.studyInside.linkExamLessons,Exam lesson hubs,,missing_in_overlay,other,7
es,programmatic.studyInside.linkExams,Adaptive CAT exams,,missing_in_overlay,other,7
es,programmatic.studyInside.linkFlashcards,Flashcards,,missing_in_overlay,other,7
es,programmatic.studyInside.linkPracticeQuestions,Practice questions,,missing_in_overlay,other,7
es,programmatic.studyInside.linkPricing,Pricing,,missing_in_overlay,other,7
es,programmatic.studyInside.linkSignup,Sign up,,missing_in_overlay,other,7
es,programmatic.studyInside.linkTestBank,Test bank overview,,missing_in_overlay,other,7
es,programmatic.studyInside.linkTools,Study tools,,missing_in_overlay,other,7
es,studyNext.openCta,Open,Abrir,present_and_translated,other,7
es,studyNext.primary,Recommended next step,Próximo paso recomendado,present_and_translated,other,7
es,studyNext.reasons.continue_path_started,You started this pathway,Comenzaste esta ruta,present_and_translated,other,7
es,studyNext.reasons.insufficient_signals_mixed_bank,Start with mixed practice,Empieza con práctica mixta,present_and_translated,other,7
es,studyNext.reasons.pathway_progress_stalled,Your pathway progress has stalled,Tu progreso en la ruta se ha estancado,present_and_translated,other,7
es,studyNext.reasons.practice_retest_weak_pool,Review your weak-area pool,Repasa tu grupo de áreas débiles,present_and_translated,other,7
es,studyNext.reasons.weak_topic_high_confidence,Weakness is well supported in this topic,Hay buena evidencia de debilidad en este tema,present_and_translated,other,7
es,studyNext.reasons.weak_topic_low_confidence,Low confidence in this topic,Baja confianza en este tema,present_and_translated,other,7
es,studyNext.reasons.weak_topic_recent_miss,Recent misses in this topic,Errores recientes en este tema,present_and_translated,other,7
